TimeStamp,Power(MW),Temperature,Clearsky DHI,Clearsky DNI,Relative Humidity(w/m2),Solar Zenith Angle(w/m2),Global Horizontal UV Irradiance (295-385nm)(m/s)
2021-01-31,3.431182795698925,7.6181451612903235,29.251344086021504,308.4690860215054,83.8722311827957,104.2586693548387,4.397829704301075
2021-02-28,3.2083333333333335,5.273214285714285,43.45386904761905,321.0952380952381,84.95964285714285,98.8183630952381,5.254388095238095
2021-03-31,5.695430107526882,14.650940860215055,45.58467741935484,361.51344086021504,80.47689516129032,91.01120967741934,8.314900403225806
2021-04-30,6.222361111111112,17.145555555555557,65.7375,354.6902777777778,79.21333333333334,82.80980555555556,9.612693472222222
2021-05-31,6.175672043010753,21.526344086021506,66.75940860215054,372.96370967741933,87.18235215053764,76.64022849462366,10.284650403225807
2021-06-30,6.6211111111111105,26.456805555555558,65.27361111111111,382.3027777777778,83.63552777777778,73.97526388888889,12.90957875
2021-07-31,6.502822580645161,27.524865591397848,77.16397849462365,342.73924731182797,80.25361559139785,75.34646505376344,13.02825188172043
2021-08-31,6.366532258064516,28.17271505376344,69.93682795698925,333.8508064516129,77.09329301075269,80.54743279569892,12.290877688172044
2021-09-30,5.799444444444445,26.284444444444443,54.78333333333333,335.64444444444445,65.61125,88.19748611111112,10.498696666666667
2021-10-31,5.142204301075269,22.188575268817203,34.71236559139785,342.0040322580645,64.65836021505376,96.42165322580647,8.13019811827957
2021-11-30,4.3654166666666665,13.100138888888889,30.12361111111111,313.0361111111111,70.96644444444445,102.9914861111111,6.130263749999999
2021-12-31,3.2126344086021503,15.484274193548389,27.202956989247312,285.76747311827955,82.07655913978495,105.9025,3.9951711021505374
